"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1760680866966348144","Thu Feb 22 15:00:05 +0000 2024","0","Harga bahan pangan di Kabupaten Jepara meroket tajam dalam dua pekan terakhir. Kenaikan paling terasa terjadi pada komoditas beras telur ayam hingga minyak goreng. BIB #iNews #News #Berita #HargaPangan #Jepara #BahanPokok https://t.co/GA6EO0suQE","1760680866966348144","https://pbs.twimg.com/media/GG7cTRZacAA_Dbn.jpg","","in","","0","0","0","https://x.com/undefined/status/1760680866966348144","132078023",
"1759535843809829231","Mon Feb 19 11:10:10 +0000 2024","0","Program pangan murah atau pangan bersubsidi diselenggarakan dengan menjual berbagai bahan pangan seperti beras gula pasir telur minyak goreng daging ikan daging ayam daging sapi hingga mie instan untuk memenuhi kebutuhan warga. https://t.co/Zezp78KWVz","1759535843809829231","","","in","","0","0","0","https://x.com/undefined/status/1759535843809829231","68930552",
"1759525463469470143","Mon Feb 19 10:28:55 +0000 2024","0","Sejumlah harga bahan pangan di sejumlah pasar di Semarang pasca-pemilu 2024 terus naik. Harga komoditi beras telur cabai minyak goreng dan sayuran masih cukup tinggi. #HargaKomoditi #Pemilu #HargaPangan #BuletiniNewsSiang #GTVNews https://t.co/h3uJOKoMB2","1759525463469470143","https://pbs.twimg.com/amplify_video_thumb/1759524529431621632/img/X9D7TX1TQJvfc0GO.jpg","","in","","0","0","0","https://x.com/undefined/status/1759525463469470143","543264218",
"1759031939984769394","Sun Feb 18 01:47:50 +0000 2024","6","Harga bahan pangan mengalami kenaikan dua hari setelah pemilihan umum termasuk beras bawang merah bawang putih cabai merah keriting cabai rawit merah daging sapi daging ayam ras telur ayam gula minyak goreng dan tepung terigu https://t.co/L56vXtKbdz","1759031939984769394","","","in","","0","1","0","https://x.com/undefined/status/1759031939984769394","25250613",
"1758699492361245175","Sat Feb 17 03:46:48 +0000 2024","0","harga pangan yang naik adalah beras premium beras medium bawang merah bawang putih cabai merah keriting cabai rawit merah daging sapi murni daging ayam ras telur ayam gula konsumsi minyak goreng kemasan dan tepung terigu. Kompak Bonus pilpres","1758699492361245175","","","in","","0","0","1","https://x.com/undefined/status/1758699492361245175","2807283906",
"1758444928600825935","Fri Feb 16 15:16:45 +0000 2024","0","@sambolado88 @CNNIndonesia Mikirnya ga sampe situ bu. Kalo BBM naik. Otomatis semua harga akan naik juga. Barang2 naik bahan pangan naik : telur beras minyak ayam tempe tahu ikan asin sayur mayur susu sampe barang2 dijual di toko semua ikut naik. Karena semua barang diangkut butuh BBM kan? ","1758510735855083823","","sambolado88","in","","0","1","0","https://x.com/undefined/status/1758510735855083823","1681507194901254144",
"1758456188256317943","Fri Feb 16 11:40:00 +0000 2024","0","harga beras naik telur naik minyak naik. pembela paslon yang ngusung keberlanjutan ini kah yang kalian mau? keberlanjutan kenaikan harga pangan ","1758456188256317943","","","in","","0","0","0","https://x.com/undefined/status/1758456188256317943","1019378522291200001",
"1758418542993805504","Fri Feb 16 09:10:38 +0000 2024","7","Hari ini Jumat 16 Februari 2024 harga pangan yang naik adalah beras premium beras medium bawang merah bawang putih cabai merah keriting cabai rawit merah daging sapi murni daging ayam ras telur ayam gula konsumsi minyak goreng kemasan dan tepung terigu.","1758418597813297293","","tempodotco","in","","0","3","2","https://x.com/undefined/status/1758418597813297293","18129942",
"1758371823509799277","Fri Feb 16 06:04:46 +0000 2024","1","TVRINEWS YOGYAKARTA - JSejak sepekan terakhir harga kebutuhan pangan terutama beras naik yang dibarengi dengan naiknya harga telur dan minyak goreng. #TVRI #tvriyogyakarta #tvrijogja #tvrijogjamemangistimewa #mediapemersatubangsa #pasarcebongan #hargaberas #naik https://t.co/1pyxhIceJw","1758371823509799277","https://pbs.twimg.com/ext_tw_video_thumb/1758371642441674752/pu/img/ce9c1tf2eE3_QUam.jpg","","in","","0","0","0","https://x.com/undefined/status/1758371823509799277","712482841628532737",
"1758083990114955328","Thu Feb 15 18:46:21 +0000 2024","8","@partaimedsos45 aku dan sekeluarga merasakan pangan murah bisa ngerasain makan enak karena harga daging terjangkau bisa stok telur dan dapet susu sekardus beneran sekardus klo mau belinya ikan tp ikannya gaada bisa diganti minyak lumayan bgt dapet minyak 2L dengan harga terjangkau","1758201093396554090","","","in","","0","0","0","https://x.com/undefined/status/1758201093396554090","1472216436428787717",
"1757387964576038953","Tue Feb 13 12:55:16 +0000 2024","0","Baru kali ini kenaikan harga bahan pangan berbarengan dengan Pilpres! Ajaib gak? Telur naik harganya. Beras naiknya gila-gilaan. Minyak goreng ikutan naik. Yang bikin gara-gara pastinya Pemerintah Pusat yang getol sebar bansos partai-partai pendukung si Gumoh dan para Caleg!","1757387964576038953","","","in","","0","0","0","https://x.com/undefined/status/1757387964576038953","1615675333470212098",
"1755837861453303911","Fri Feb 09 15:12:29 +0000 2024","0","@Lindamyeon1 Setuju sih ini harga pangan ga kena inflasi aja udah bersyukur harga telur beras minyak goreng ga melambung udah alhamdulilah banget ehh makan siang gratis yg anak gue aja picky Eater klo ga emaknya yg masak ga mau makan","1755972944881492030","","Lindamyeon1","in","","0","1","0","https://x.com/undefined/status/1755972944881492030","1309375259955490820",
"1747274814023418295","Tue Jan 16 15:09:13 +0000 2024","0","Sidak ini menyasar stok beras minyak gula pasir hingga harga bawang cabai tomat dan sayuran. https://t.co/NszUnzd4NU","1747274814023418295","","","in","","0","0","0","https://x.com/undefined/status/1747274814023418295","4468038016",
"1742797473184362704","Thu Jan 04 06:37:51 +0000 2024","0","harga bahan pangan di Banten mengalami penurunan. Beberapa bahan pangan yang mengalami penurunan harga antara lain beras gula pasir minyak goreng telur dan daging ayam. Ini tentunya kabar baik bagi kita semua karena harga bahan pangan yang","1742797473184362704","","","in","","0","0","0","https://x.com/undefined/status/1742797473184362704","1681208789687476226",
"1734834194734620962","Wed Dec 13 07:14:38 +0000 2023","2","Harga komoditas pangan seperti beras medium bawang merah bawang putih telur gula minyak goreng kemasan hingga ikan mengalami kenaikan. Pedih bener : ) https://t.co/oVoAWb6nUZ","1734834194734620962","","","in","","0","0","1","https://x.com/undefined/status/1734834194734620962","4187275698",
"1734807753850490987","Wed Dec 13 05:29:34 +0000 2023","1","Daftar Harga Pangan 13 Desember 2023: Telur Ayam hingga Minyak Goreng https://t.co/iIkLqGErh9","1734807753850490987","","","in","","0","0","0","https://x.com/undefined/status/1734807753850490987","41730943",
"1734037464631976250","Tue Dec 12 02:34:21 +0000 2023","0","@xquitavee @jokowi Haloo food estate bagaimana ? pembelian pesawat Tempur Bekasi bagaimana ? Ketika 98 banyak aktivis di culik siapa komandan penculiknya ? Bagaimana harga pangan sekarang setelah Gibran jadi cawapres gula beras minyak goreng tepung terigu cabe telur ? semua naik tinggi??","1734401270826586388","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1734401270826586388","1456979709984608263",
"1734023263779704843","Mon Dec 11 01:41:34 +0000 2023","0","9 Usulan Kebijakan Partai PKN untuk Cegah Kenaikan Harga 9 Bahan Pokok (Sembako) Pangan (Beras Gula Minyak Goreng Daging Telur Susu Bawang Gas dan Garam): 1. Lakukan operasi pasar untuk kendalikan harga komoditas sembako pangan;","1734025600288145744","","YusrizalSSn","in","","0","0","0","https://x.com/undefined/status/1734025600288145744","2221276568",
"1733095321939722587","Fri Dec 08 12:04:58 +0000 2023","1","Gerakan Pangan Murah (GPM) ini tujuannya untuk memberikan akses dan keterjangkauan harga komoditas pangan kepada sedulur nelayan Jepara yang sering mengalami inflasi. Seperti beras bawang merah cabai minyak goreng dan telur. Semoga Bermanfaat https://t.co/pH5yI7U8JS","1733095321939722587","https://pbs.twimg.com/ext_tw_video_thumb/1733095258471444481/pu/img/pMPXH3T4dW-5PGSX.jpg","","in","","0","0","0","https://x.com/undefined/status/1733095321939722587","1530945264168898560",
"1731955545479999700","Tue Dec 05 08:35:54 +0000 2023","0","Harga Pangan: Cabai dan Minyak Goreng Curah Naik Beras dan Telur Turun https://t.co/tgfS6qtIhE","1731955545479999700","","","in","","0","0","0","https://x.com/undefined/status/1731955545479999700","1473889381991677954",
"1731211685510393934","Sun Dec 03 07:34:16 +0000 2023","0","@VIVAcoid Beras cabe telur gula minyak goreng semua naik sejak bln september Pendukung prabowo selalu umbar kesuksesan jokowi entah dimana suksesnya Masyarakat tdk butuh beton masy butuh harga pangan murah dan stabil","1731215256616346077","","VIVAcoid","in","","0","1","0","https://x.com/undefined/status/1731215256616346077","1097991295",
"1727641590947365088","Thu Nov 23 12:26:24 +0000 2023","0","@Kalteng2023 @voiceofpkb @aniesbaswedan @cakimiNOW https://t.co/iXGAG0NAXo Lanjut Perubahan yg lebih baik ","1727664895435604021","","Kalteng2023","in","","0","0","0","https://x.com/undefined/status/1727664895435604021","791128777220820992",
"1727166100570546328","Wed Nov 22 03:24:24 +0000 2023","0","Bertujuan untuk menjaga kestabilan harga kebutuhan pokok di wilayah Kabupaten Purwakarta Gelar Pangan Murah ini menyediakan beras telur minyak goreng dan lainnya dengan harga di bawah pasaran. https://t.co/PNYvnUdTzz","1727166109412159493","https://pbs.twimg.com/media/F_ggbFWa0AAUT06.jpg","DiskominfoPWK","in","","0","1","0","https://x.com/undefined/status/1727166109412159493","1715572460",
"1726502086056267873","Mon Nov 20 07:25:51 +0000 2023","1","Komoditas yang dibahas termasuk beras jagung kentang cabai telur ayam dan minyak goreng. Setelah kerjasama dengan daerah-daerah tersebut diharapkan pasokan komoditas pangan ke Kota Bandung akan lebih stabil terutama saat harga cenderung naik.","1726502096349122860","","SewaktuCom","in","","0","0","0","https://x.com/undefined/status/1726502096349122860","1586893473260916737",
"1725004212659241454","Thu Nov 16 04:13:50 +0000 2023","1","Bayangin nanti pas kalian seusia boomer gen Z versi kalian bilang harga makanan minyak dll mahal banget krn dlu mereka greedy bgt ngabisin stok pangan minyak dan gas dunia ga nyisain buat generasi kita ","1725004223639880045","","adrerefdian","in","","0","0","0","https://x.com/undefined/status/1725004223639880045","64432188",
"1724792709158936588","Wed Nov 15 14:13:22 +0000 2023","0","DKPP Kota Bogor dan Perumda Tirta Pakuan mengadakan Gerakan Pangan Murah di Kantor Kelurahan Cilendek Timur. Mereka menawarkan barang-barang pokok dengan harga lebih murah daripada di pasar termasuk beras cabai minyak goreng terigu telur ayam dan daging.","1724792711713296750","","SewaktuCom","in","","0","1","0","https://x.com/undefined/status/1724792711713296750","1586893473260916737",
"1724238217291956479","Tue Nov 14 01:30:00 +0000 2023","2","Cerminan persepsi 'buruk' masyarakat terhadap kondisi ekonomi nasional tidak lepas dari tingginya harga kebutuhan pokok yang dikeluhkan oleh masyarakat. Komoditas pangan seperti daging ayam telur gula hingga minyak goreng mengalami peningkatan harga. https://t.co/woqBLfX1Ky","1724238217291956479","","","in","","0","0","0","https://x.com/undefined/status/1724238217291956479","4187275698",
"1722131396037411116","Wed Nov 08 05:58:15 +0000 2023","1","Beberapa komoditas pangan seperti beras premium cabai bawang merah bawang putih daging sapi daging ayam telur gula hingga minyak goreng (migor) kemasan sederhana mengalami kenaikan harga. Naik terrrroooosss https://t.co/Js6gJb9J9s","1722131396037411116","","","in","","0","0","0","https://x.com/undefined/status/1722131396037411116","4187275698",
"1721508501959393316","Mon Nov 06 12:43:05 +0000 2023","0","Update Harga Pangan: Beras Telur dan Minyak Goreng Naik https://t.co/mgLdm5snXV","1721508501959393316","","","in","","0","0","0","https://x.com/undefined/status/1721508501959393316","1427277483959668742",
"1721426727178834055","Mon Nov 06 07:18:08 +0000 2023","8","Beberapa komoditas pangan seperti beras bawang merah cabai merah keriting daging ayam telur gula minyak goreng (migor) hingga ikan mengalami kenaikan harga https://t.co/LuhmHpwz9c","1721426727178834055","","","in","","3","1","4","https://x.com/undefined/status/1721426727178834055","4187275698",
"1720307430905839654","Fri Nov 03 05:10:27 +0000 2023","0","00 WIB harga beras naik 10% bawang merah naik 15% telur ayam naik 20% gula naik 12% dan minyak goreng naik 8%. Semoga kondisi ini segera membaik agar masyarakat dapat memenuhi kebutuhan pangan dengan lebih mudah.","1720307430905839654","","","in","","0","0","0","https://x.com/undefined/status/1720307430905839654","1686920463707258880",
"1719353538470396267","Tue Oct 31 14:00:02 +0000 2023","28","Harga komoditas pangan seperti beras bawang merah cabai daging ayam telur gula hingga minyak goreng kemasan mengalami kenaikan harga. HAAAAAAAAHHHHHH~ https://t.co/DWXnC1piQn","1719353538470396267","","","in","","3","7","10","https://x.com/undefined/status/1719353538470396267","4187275698",
"1714509571082060219","Thu Oct 26 23:45:32 +0000 2023","0","@ganjarpranowo @sampandi @mohmahfudmd Semoga Bapak Ganjar dan Mahfud menang atas cinta rakyat yg menaruh harapan pd Bapak. Kiranya Tuhan merestui orang yg punya niat baik bagi bangsa ini. Pesan saya Pak: basmi koruptor turunkan harga pangan (beras minyak goreng telur gula). BPJS gratiskan.","1717688946065645927","","ganjarpranowo","in","","0","0","0","https://x.com/undefined/status/1717688946065645927","1535523939610292224",
"1713737715932668315","Mon Oct 16 04:26:14 +0000 2023","0","@jokowi Di saat memperingati harga pangan beras yg di kenal sebagai makanan pokok rakyat indonesia lg mahal. Minyak goreng naik telur naik elpiji dan BBM naik sekarang beras. Kedepannya apa lagi","1713773321811361930","","jokowi","in","","0","0","0","https://x.com/undefined/status/1713773321811361930","554170791",
"1713421092994621450","Sun Oct 15 05:06:37 +0000 2023","3","Harga Pangan Sepekan: Beras Cabai Daging Telur Minyak Goreng Naik https://t.co/sqUrWlrrku","1713421092994621450","","","in","","1","0","2","https://x.com/undefined/status/1713421092994621450","118646322",
"1712388230174404740","Thu Oct 12 08:42:23 +0000 2023","0","Update Harga Pangan di Jateng 12 Oktober: Minyak Curah Anjlok Rp14.700 Telur Turun Jadi Rp24.800 https://t.co/bUc1hpb93r","1712388230174404740","","","in","","0","0","0","https://x.com/undefined/status/1712388230174404740","124171593",
"1712381329596399912","Thu Oct 12 08:14:58 +0000 2023","5","Update harga pangan seperti beras bawang cabai daging ayam telur minyak goreng hingga gula mengalami kenaikan harga Kamis (12/10/2023). https://t.co/FImKLOTlwY","1712381329596399912","","","in","","2","0","2","https://x.com/undefined/status/1712381329596399912","4187275698",
"1707233940573245664","Thu Sep 28 03:21:04 +0000 2023","1","Harga Pangan Hari Ini Kamis (28/9): Cabai Telur dan Minyak Goreng Naik #beritajogja #jogja #jogjaistimewa https://t.co/cqgJI5F2by https://t.co/1fkTuGsX7J","1707233940573245664","https://pbs.twimg.com/media/F7FQOLSaoAAR9VT.jpg","","in","","0","0","0","https://x.com/undefined/status/1707233940573245664","118371948",
"1707221478184481154","Thu Sep 28 02:31:33 +0000 2023","2","Harga Pangan Hari Ini Kamis (28/9) Beras Telur dan Minyak Goreng Kompak Naik https://t.co/NxIWFgj9Jv","1707221478184481154","","","in","","0","0","0","https://x.com/undefined/status/1707221478184481154","118646322",
"1707015101847638321","Wed Sep 27 12:52:05 +0000 2023","0","Adapula bahan pangan lain seperti minyak goreng telur buah dan aneka kebutuhan dapur lain. Tidak hanya menjual Pemprov Jateng memberi fasilitas distribusi agar warga mendapat harga miring. Tujuannya agar memperkuat daya beli masyarakat. Supaya ekonomi rakyat tak terbebani.","1707015253308141669","","kominfo_jtg","in","","0","0","0","https://x.com/undefined/status/1707015253308141669","819065767463292928",
"1702558387018637609","Fri Sep 15 05:42:06 +0000 2023","0","Harga Pangan Hari Ini 15 September Beras dan Minyak Goreng Naik Cabai dan Telur Kompak Turun #beritajogja #jogja #jogjaistimewa https://t.co/6iRTc4KpLQ https://t.co/JjuEiYHOqR","1702558387018637609","https://pbs.twimg.com/media/F6Cz1L6bIAA12S_.jpg","","in","","0","0","0","https://x.com/undefined/status/1702558387018637609","118371948",
"1697442830938243121","Fri Sep 01 02:54:43 +0000 2023","0","Seperti beras minyak goreng gula cabai telur ayam ras daging ayam ras bawang putih dan bawang merah. Komoditas pangan tersebut dibandrol harga mulai Rp. 7.000 - hingga Rp. 55.000 -. Semoga kegiatan ini dapat membantu masyarakat berpenghasilan rendah ya lur!","1697442835874922507","","PemkotaBlitar","in","","0","0","1","https://x.com/undefined/status/1697442835874922507","813536585819901952",
"1687770319145291776","Sun Aug 06 14:36:13 +0000 2023","0","@CNNIndonesia Siapa bilang harga pangan mahal harga telur ayam cuma 15rb dapat 1/2 kg. Minyak goreng cuma 8500 dapat 1/2 liter.","1688197288458588160","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1688197288458588160","182304960",
"1682239496950255616","Fri Jul 21 04:02:05 +0000 2023","0","Harga Pangan 21 Juli 2023: Telur Ayam Daging hingga Minyak Goreng Turun https://t.co/CMZ36oRogL","1682239496950255616","","","in","","0","0","0","https://x.com/undefined/status/1682239496950255616","41730943",
"1677128315164033028","Fri Jul 07 01:32:04 +0000 2023","1","Harga Pangan 7 Juli: Beras Cabai Telur Kompak Naik Minyak Goreng Turun https://t.co/K5YXnZph80","1677128315164033028","","","in","","2","0","0","https://x.com/undefined/status/1677128315164033028","118646322",
"1676809207436427264","Thu Jul 06 04:24:03 +0000 2023","1","Daftar Harga Pangan 6 Juli 2023: Telur Ayam hingga Minyak Goreng Naik https://t.co/BpI0PO9ERk","1676809207436427264","","","in","","1","1","1","https://x.com/undefined/status/1676809207436427264","41730943",
"1676470601379368960","Wed Jul 05 05:58:33 +0000 2023","0","Harga daging ayam telur gula hingga minyak goreng masih mengalami kenaikan. Berikut daftar harga pangan hari ini Rabu (5/7/2023): https://t.co/7nPqNuxwF1","1676470601379368960","","","in","","0","0","0","https://x.com/undefined/status/1676470601379368960","118646322",
"1675758498871939072","Mon Jul 03 14:10:03 +0000 2023","3","@PutroLawu7 @DokterTifa ongkos bus transjakarta yg murah meriah hanya 3rb bisa keliling jkt subsidi pangan murah setiap bulan (rakyat bisa beli daging ayam telur minyak beras susu ikan dll dg harga sangat murah) KJP+ rusun rasa apartemen utk warga yg kena gusur .......","1675869516314873857","","AbuWafa51611261","in","","0","1","0","https://x.com/undefined/status/1675869516314873857","1353965204816629761",
"1675795263422861312","Mon Jul 03 09:15:00 +0000 2023","0","Update harga komoditas pangan seperti gula daging sapi telur ayam minyak goreng beras bawang hingga cabai mengalami kenaikan harga Senin (3/7/2023). https://t.co/TsXCu2To7s","1675795263422861312","","","in","","1","0","1","https://x.com/undefined/status/1675795263422861312","4187275698",
"1673226672919941122","Mon Jun 26 07:08:26 +0000 2023","0","jelas Hari Besar Keagamaan dan Nasional (HBKN) Idul Adha. Dalam program ini tersedia berbagai bahan pangan pokok dengan harga terjangkau. Mulai dari beras telur sayuran minyak goreng hingga buah-buahan untuk kebutuhan masyarakat khususnya di wilayah Purwakarta. https://t.co/hW5SuzbJeb","1673226697913831424","https://pbs.twimg.com/media/Fzh-0DFaUAAsEzQ.jpg","DiskominfoPWK","in","","0","1","0","https://x.com/undefined/status/1673226697913831424","1715572460",
"1673169206253346821","Mon Jun 26 03:19:59 +0000 2023","6","Pagi #SobatPangan jelang Idul Adha @BadanPangan gelar GPMserentak di seluruh Kabupaten/Kota dalam rangka stabilisasi pasokan dan harga pangan. Ada beras daging telur bawang cabai minyak goreng dan gula. #SinergiPangan #GPMserentak #PanganKuatIndonesiaBerdaulat https://t.co/nJpAFEAv81","1673169206253346821","https://pbs.twimg.com/media/FzhJ3aXagAALer4.jpg","","in","","0","0","2","https://x.com/undefined/status/1673169206253346821","922392997991288832",
"1672533314232807425","Sat Jun 24 09:13:10 +0000 2023","0","Penurunan harga pada minggu ke-3 Juni 2023 terpantau terjadi pada semua komoditas Aneka Cabai Aneka Bawang Daging Ayam Telur Ayam Gula Pasir Minyak Goreng Daging Sapi dan Beras. Penurunan aneka komoditas sejalan dengan adanya gelar pangan murah. https://t.co/cA0e3qnkk4","1672533314232807425","https://pbs.twimg.com/media/FzYILj1aIAEQsoc.jpg","","in","","0","0","0","https://x.com/undefined/status/1672533314232807425","1422560350382092291",
"1672068607264854016","Fri Jun 23 02:26:36 +0000 2023","0","Di halaman kantor DKPP (Dinas Ketahanan Pangan &amp; Perikanan) yang bertempat di Jl. A.W Sumarmo No. 44 - 46 Purbalingga.. Komoditas: Beras Medium &amp; Premium Telur Gula Pasir Minyak Goreng dan Sayuran. Dibawah harga pasar.. #gerakanpanganmurah #gerakanpanganmurahpurbalingga","1672068610158907393","","dinkominfopbg","in","","0","0","0","https://x.com/undefined/status/1672068610158907393","2281269853",
"1671072896423280640","Tue Jun 20 08:30:00 +0000 2023","2","Harga komoditas pangan saat ini terpantau mengalami penurunan. Mulai dari beras daging ayam telur daging sapi minyak goreng hingga gula. https://t.co/dxqPESQA6D","1671072896423280640","","","in","","0","0","0","https://x.com/undefined/status/1671072896423280640","4187275698",
"1670739091531644928","Mon Jun 19 10:23:34 +0000 2023","0","Udah jelang Iduladha nih. Biasanya harga bahan pokok pada naik. Nah untuk DPR meminta pemerintah menstabilkan harga pangan nasional jelang #Iduladha seperti telur minyak goreng hingga daging. Apa upaya pemerintah? #Inflasi #Pangan https://t.co/lWyInz5vmL","1670739091531644928","","","in","","0","0","0","https://x.com/undefined/status/1670739091531644928","124390203",
"1670725608396193793","Mon Jun 19 09:30:00 +0000 2023","3","Komoditas harga pangan mulai dari beras telur ayam daging sapi minyak goreng bawang cabai hingga gula mengalami penurunan. https://t.co/SpkTXkYuSg","1670725608396193793","","","in","","0","0","0","https://x.com/undefined/status/1670725608396193793","4187275698",
"1666287567590027264","Wed Jun 07 03:34:48 +0000 2023","0","Pasokan sejumlah komoditas pangan seperti telur minyak goreng hingga daging berkurang sehingga menyebabkan kenaikan harga signifikan. #Pangan https://t.co/PVSM5hbG9T","1666287567590027264","","","in","","0","0","0","https://x.com/undefined/status/1666287567590027264","124390203",
"1665926737035943936","Tue Jun 06 03:41:00 +0000 2023","0","....sementara peternak ditekan pakan mahal kartel laba gede... pemerintah operasi pasar @txtdrpemerintah ?? telur minyak bahan pangan laennya naik harga.. sempet²nya bikin acara tutorial resep masak gorengan jdi rebusan S3 marketing airfryer kata @TretanMuslim ","1665926737035943936","","","in","","0","0","0","https://x.com/undefined/status/1665926737035943936","1150808777442000896",
"1665618294773264384","Mon Jun 05 07:15:21 +0000 2023","4","Harga beberapa komoditas pangan seperti beras telur daging ayam daging sapi minyak goreng cabai bawang hingga gula mengalami kenaikan harga. Hal tersebut berdasarkan data PIHPS Senin (5/6/2023). https://t.co/kGFligE1hw","1665618294773264384","","","in","","1","0","2","https://x.com/undefined/status/1665618294773264384","4187275698",
"1663543044787015683","Tue May 30 13:49:03 +0000 2023","0","Harga Pangan Tinggi Bapanas Terjun ke Wonogiri Jual Telur-Minyak Goreng Murah https://t.co/o09FcwISmt","1663543044787015683","","","in","","0","0","0","https://x.com/undefined/status/1663543044787015683","155169715",
"1663508051029106694","Tue May 30 11:30:00 +0000 2023","3","Update harga komoditas pangan seperti telur minyak goreng curah bawang putih bawang merah hingga cabai mengalami kenaikan harga Selasa (30/5/2023). https://t.co/qZwLQL3fBT","1663508051029106694","","","in","","1","1","0","https://x.com/undefined/status/1663508051029106694","4187275698",
"1662316207545126912","Sat May 27 04:34:02 +0000 2023","0","Sejumlah komoditas pangan seperti beras minyak goreng telur mengalami kenaikan harga. Berikut daftar harga pangan hari ini Sabtu (27/5/2023): https://t.co/Riac7lyRkR","1662316207545126912","","","in","","0","0","2","https://x.com/undefined/status/1662316207545126912","118646322",
"1661934067569528832","Fri May 26 03:15:33 +0000 2023","0","Harga minyak goreng bawang putih hingga telur ayam tercatat naik pada hari ini Jumat 26 Mei 2023. Berikut daftar harga pangan hari ini. https://t.co/9OTBTqmOWc","1661934067569528832","","","in","","0","0","0","https://x.com/undefined/status/1661934067569528832","118646322",
"1661599676305657861","Thu May 25 05:06:48 +0000 2023","1","Harga komoditas pangan seperti beras telur daging ayam cabai bawang minyak goreng hingga gula saat ini mengalami penurunan harga Kamis (25/5/2023). https://t.co/B0aAnu8qoU","1661599676305657861","","","in","","0","0","1","https://x.com/undefined/status/1661599676305657861","4187275698",
"1659470463419154433","Fri May 19 08:06:04 +0000 2023","4","Update harga berbagai komoditas pangan seperti beras telur daging ayam daging sapi cabai minyak goreng hingga gula masih mengalami kenaikan harga. https://t.co/9TzhtMQONf","1659470463419154433","","","in","","1","1","1","https://x.com/undefined/status/1659470463419154433","4187275698",
"1658376668191543296","Tue May 16 07:39:43 +0000 2023","4","Beberapa komoditas pangan seperti beras telur daging ayam daging sapi cabai bawang merah bawang putih hingga minyak goreng mengalami kenaikan harga. Hal tersebut berdasarkan data PIHPS Selasa (16/5/2023). https://t.co/wfQUWfa4Mp","1658376668191543296","","","in","","2","1","0","https://x.com/undefined/status/1658376668191543296","4187275698",
"1656840410051018752","Fri May 12 01:55:11 +0000 2023","0","Dilansir Info Pangan Jakarta pada Jumat (12/5/2023) beberapa komoditas pangan seperti cabai ayam ras telur dan minyak goreng mengalami kenaikan. https://t.co/FuxJ3WA3N8","1656840410051018752","","","in","","0","1","0","https://x.com/undefined/status/1656840410051018752","118646322",
"1656163333333204993","Wed May 10 05:04:43 +0000 2023","0","Monitoring dan Evaluasi Harga Beras serta Minyak Goreng #Minyakgoreng #Evaluasihargaberas #lampungpostidJaga https://t.co/bKQztWMuxV","1656163333333204993","","","in","","0","0","0","https://x.com/undefined/status/1656163333333204993","1079671739364167680",
"1652186154110963712","Sat Apr 29 05:40:49 +0000 2023","3","Pati - Anggota Babinsa Koramil 01/Pati melaksanakan monitoring harga stok minyak goreng curah dan bahan pangan sembako setelah hari raya Idul Fitri 1444 H/2023 M di Kios pasar tradisional wilayah kecamatan Pati Kota. Sabtu (29/04/2023). https://t.co/zZkzZhZRtI","1652186154110963712","https://pbs.twimg.com/media/Fu2-jTMakAE6_vb.jpg","","in","","0","0","0","https://x.com/undefined/status/1652186154110963712","1542506449762664448",
"1651137809921757184","Wed Apr 26 08:15:05 +0000 2023","1","Pasca libur lebaran beberapa komoditas pangan seperti beras telur daging sapi bawang merah bawang putih cabai minyak goreng hingga gula pasir mengalami peningkatan harga. Hal tersebut berdasarkan data PIHPS Rabu (26/4/2023). https://t.co/H0yeCasJ9c","1651137809921757184","","","in","","0","0","2","https://x.com/undefined/status/1651137809921757184","4187275698",
"1651082816598474755","Wed Apr 26 04:36:33 +0000 2023","2","Per 26 April 2023 atau H+4 lebaran harga pangan seperti minyak goreng telur ayam dan beras dilaporkan masih mahal atau diatas harga rata-rata-rata. https://t.co/CLyXlt0Z4G","1651082816598474755","","","in","","0","0","0","https://x.com/undefined/status/1651082816598474755","118646322",
"1650384592908718080","Mon Apr 24 06:22:04 +0000 2023","0","Sejumlah harga pangan terpantau naik setelah 2 hari Lebaran di antaranya seperti beras minyak goreng curah dan telur. #bisnisupdate #update #bisnis #text https://t.co/CYvpLRgKBr","1650384592908718080","","","in","","0","0","0","https://x.com/undefined/status/1650384592908718080","759692754985242625",
"1646488004196990983","Thu Apr 13 12:18:25 +0000 2023","3","Pati - Babisna Koramil 18/Winong Serda Susilo Dwi Cahyo melaksanakan monitoring harga stok minyak goreng curah dan bahan pangan sembako saat pertengahan bulan suci Ramadhan 1444 H di Kios pasar tradisional wilayah kecamatan Winong . Kamis (13/04/2023). https://t.co/pn3ugsbOY1","1646488004196990983","https://pbs.twimg.com/media/FtmAHT9aQAElkL2.jpg","","in","","0","0","0","https://x.com/undefined/status/1646488004196990983","1542506449762664448",
